Review_ID,Game_Name,Game_Url,Description,Ratings,Users,Price,Game_Category,Category_Url,Date_of_Remarks,Remarks
67,Sponge Art,https://play.google.com/store/apps/details?id=com.Game.SpongeArt,"Squeeze the sponge by using rubber bands to match the image.
Use your imagination to find where to put the bands while also having fun.
Easy to learn, not that easy to master.",4.2,"7,159",Free,Puzzle,https://play.google.com/store/apps/category/GAME_PUZZLE,"January 2, 2022","Not a good game. 😕 Way too many commercials!!! 😒 I understand a few, but this is ridiculous!!!"
68,Sponge Art,https://play.google.com/store/apps/details?id=com.Game.SpongeArt,"Squeeze the sponge by using rubber bands to match the image.
Use your imagination to find where to put the bands while also having fun.
Easy to learn, not that easy to master.",4.2,"7,159",Free,Puzzle,https://play.google.com/store/apps/category/GAME_PUZZLE,"December 14, 2021","Always an ad after a single ""level"" and there's only 72 or so and after that it just repeats the same things"
69,Sponge Art,https://play.google.com/store/apps/details?id=com.Game.SpongeArt,"Squeeze the sponge by using rubber bands to match the image.
Use your imagination to find where to put the bands while also having fun.
Easy to learn, not that easy to master.",4.2,"7,159",Free,Puzzle,https://play.google.com/store/apps/category/GAME_PUZZLE,"January 4, 2022",it's a fun game but maybe could use some more systems bc it gets really repetitive but overall fun game
70,Sponge Art,https://play.google.com/store/apps/details?id=com.Game.SpongeArt,"Squeeze the sponge by using rubber bands to match the image.
Use your imagination to find where to put the bands while also having fun.
Easy to learn, not that easy to master.",4.2,"7,159",Free,Puzzle,https://play.google.com/store/apps/category/GAME_PUZZLE,"January 4, 2022",It's a neat game but it vibrates like the whole time. The only break you get is during the adds after each completion
71,Sponge Art,https://play.google.com/store/apps/details?id=com.Game.SpongeArt,"Squeeze the sponge by using rubber bands to match the image.
Use your imagination to find where to put the bands while also having fun.
Easy to learn, not that easy to master.",4.2,"7,159",Free,Puzzle,https://play.google.com/store/apps/category/GAME_PUZZLE,"January 2, 2022","This game is pretty fun but overall when you finish the rubber band thing before you can see how you did it has an add right away,and every single time you like make the thing its showing you right after it has an add but like I said it is a pretty good game overall.😊😇😊😇😊😇😊😇😊😇"
72,Sponge Art,https://play.google.com/store/apps/details?id=com.Game.SpongeArt,"Squeeze the sponge by using rubber bands to match the image.
Use your imagination to find where to put the bands while also having fun.
Easy to learn, not that easy to master.",4.2,"7,159",Free,Puzzle,https://play.google.com/store/apps/category/GAME_PUZZLE,"December 31, 2021",I like it so far. I really love this game it is super fun some of them are hard but not to hard it's just like a puzzle game
73,Sponge Art,https://play.google.com/store/apps/details?id=com.Game.SpongeArt,"Squeeze the sponge by using rubber bands to match the image.
Use your imagination to find where to put the bands while also having fun.
Easy to learn, not that easy to master.",4.2,"7,159",Free,Puzzle,https://play.google.com/store/apps/category/GAME_PUZZLE,"January 2, 2022",It's a good game till u get to a certain level I tried to play but it wouldn't let me put the rubber bands down so that why i gave it a three and I can't even get past level 5
74,Sponge Art,https://play.google.com/store/apps/details?id=com.Game.SpongeArt,"Squeeze the sponge by using rubber bands to match the image.
Use your imagination to find where to put the bands while also having fun.
Easy to learn, not that easy to master.",4.2,"7,159",Free,Puzzle,https://play.google.com/store/apps/category/GAME_PUZZLE,"January 3, 2022",I'm on level 6 and I can't pass it! I'm trusting the rubber bands on the right place but it says I have 3 bands left and there are no hints so I'm just on level six.
75,Sponge Art,https://play.google.com/store/apps/details?id=com.Game.SpongeArt,"Squeeze the sponge by using rubber bands to match the image.
Use your imagination to find where to put the bands while also having fun.
Easy to learn, not that easy to master.",4.2,"7,159",Free,Puzzle,https://play.google.com/store/apps/category/GAME_PUZZLE,"December 30, 2021",Entertaining game but are the ads after every level really necessary...just kind of puts a damper on the gameplay
76,Sponge Art,https://play.google.com/store/apps/details?id=com.Game.SpongeArt,"Squeeze the sponge by using rubber bands to match the image.
Use your imagination to find where to put the bands while also having fun.
Easy to learn, not that easy to master.",4.2,"7,159",Free,Puzzle,https://play.google.com/store/apps/category/GAME_PUZZLE,"December 11, 2021","after you finish one, there is always an ad. and it doesnt even give you a pattern to follow to copy the pictures it gives you. I dont recommend at all"
77,Sponge Art,https://play.google.com/store/apps/details?id=com.Game.SpongeArt,"Squeeze the sponge by using rubber bands to match the image.
Use your imagination to find where to put the bands while also having fun.
Easy to learn, not that easy to master.",4.2,"7,159",Free,Puzzle,https://play.google.com/store/apps/category/GAME_PUZZLE,"December 31, 2021","After 2 levels the ads start, and they happen after each level. Ridiculous"
78,Sponge Art,https://play.google.com/store/apps/details?id=com.Game.SpongeArt,"Squeeze the sponge by using rubber bands to match the image.
Use your imagination to find where to put the bands while also having fun.
Easy to learn, not that easy to master.",4.2,"7,159",Free,Puzzle,https://play.google.com/store/apps/category/GAME_PUZZLE,"December 21, 2021",It would be a fun game if it weren't for the ads. They're incessant. It's unplayable.
79,Huggy Stretch Game,https://play.google.com/store/apps/details?id=com.huggy.huggygame.stretch,-''-,4.3,"3,570",Free,Puzzle,https://play.google.com/store/apps/category/GAME_PUZZLE,"January 2, 2022",This is a very friendly game for kids💗 and very fun for kids👍 good job developer! 😁👍Love it! And very entertaining!!And also it's a very easy puzzle game and I already finished the game in two days🕥! I can't wait for more levels! And please show leader boards🥺🙂
80,Huggy Stretch Game,https://play.google.com/store/apps/details?id=com.huggy.huggygame.stretch,-''-,4.3,"3,570",Free,Puzzle,https://play.google.com/store/apps/category/GAME_PUZZLE,"December 30, 2021","(Only downloaded to review) I don't care if the game is good, Not only are you using the character most likely without permission you used a Disney movie scene to promote a mobile game which I'm obviously sure you cannot use it, I obviously doubt this would change anything just wanted to say it."
81,Huggy Stretch Game,https://play.google.com/store/apps/details?id=com.huggy.huggygame.stretch,-''-,4.3,"3,570",Free,Puzzle,https://play.google.com/store/apps/category/GAME_PUZZLE,"January 4, 2022",Not really a game as much as it's tons of ads. The game part isn't challenging or rewarding
82,Huggy Stretch Game,https://play.google.com/store/apps/details?id=com.huggy.huggygame.stretch,-''-,4.3,"3,570",Free,Puzzle,https://play.google.com/store/apps/category/GAME_PUZZLE,"December 31, 2021",This game is cool not exactly basically the real game but at least the picture for it was very honest for the picture to let us know that it's not the real game because it doesn't look like real huggie buggy obviously so this game is very good I love it
83,Huggy Stretch Game,https://play.google.com/store/apps/details?id=com.huggy.huggygame.stretch,-''-,4.3,"3,570",Free,Puzzle,https://play.google.com/store/apps/category/GAME_PUZZLE,"January 4, 2022",This game was actually good I thought it was just going to be a scam but it's a lot to ads though
84,Huggy Stretch Game,https://play.google.com/store/apps/details?id=com.huggy.huggygame.stretch,-''-,4.3,"3,570",Free,Puzzle,https://play.google.com/store/apps/category/GAME_PUZZLE,"January 5, 2022",I love this game because there is not alot of adds and its not hard so i do recommend😄.
85,Huggy Stretch Game,https://play.google.com/store/apps/details?id=com.huggy.huggygame.stretch,-''-,4.3,"3,570",Free,Puzzle,https://play.google.com/store/apps/category/GAME_PUZZLE,"December 30, 2021",I love the quality and I thought it will be like those other ones but no its amazing keep up the work!
86,Huggy Stretch Game,https://play.google.com/store/apps/details?id=com.huggy.huggygame.stretch,-''-,4.3,"3,570",Free,Puzzle,https://play.google.com/store/apps/category/GAME_PUZZLE,"January 5, 2022","Game is fun, ads are garbage. after 1-2 levels and after you hit pause you have an ad. $2.99 for ad remover and im sure the creativity gets dull past level 50"
87,Huggy Stretch Game,https://play.google.com/store/apps/details?id=com.huggy.huggygame.stretch,-''-,4.3,"3,570",Free,Puzzle,https://play.google.com/store/apps/category/GAME_PUZZLE,"January 6, 2022",This is fun but the problem is the ads i don't know that i think when i turn my wifi off my wifi is pretty much error but sometimes the ads came out but i like it! 5 stars
88,Huggy Stretch Game,https://play.google.com/store/apps/details?id=com.huggy.huggygame.stretch,-''-,4.3,"3,570",Free,Puzzle,https://play.google.com/store/apps/category/GAME_PUZZLE,"January 4, 2022",The hardest puzzle is figuring out how to click out of the constant ads to get back to the actual game (which is nothing to write home about)
89,Huggy Stretch Game,https://play.google.com/store/apps/details?id=com.huggy.huggygame.stretch,-''-,4.3,"3,570",Free,Puzzle,https://play.google.com/store/apps/category/GAME_PUZZLE,"December 29, 2021","Great game. The graphics are just awesome. Ads can be blocked by turning off the wifi but up to the subject. Please download, but this game can be boring."
90,Huggy Stretch Game,https://play.google.com/store/apps/details?id=com.huggy.huggygame.stretch,-''-,4.3,"3,570",Free,Puzzle,https://play.google.com/store/apps/category/GAME_PUZZLE,"January 3, 2022","Real shame as has a potentially good mechanic. Boring, easy levels. Could have been the next cut the rope."
91,Huggy Stretch Game,https://play.google.com/store/apps/details?id=com.huggy.huggygame.stretch,-''-,4.3,"3,570",Free,Puzzle,https://play.google.com/store/apps/category/GAME_PUZZLE,"December 31, 2021",Being one of the little mobile games with great sound design fun levels actually being able to go back to play levels you have already played cute art and over all just being fun there is only 1 problem and that is that they are using huggy wuggy but I like huggy wuggy so I guess it's fine
92,Huggy Stretch Game,https://play.google.com/store/apps/details?id=com.huggy.huggygame.stretch,-''-,4.3,"3,570",Free,Puzzle,https://play.google.com/store/apps/category/GAME_PUZZLE,"January 2, 2022","Awe, this game is adorable -3- Huggy wuggy has never been this adorable. Although my problem is the ads but overall it's not laggy 👌 just too much a bit of ads"
