Review_ID,Game_Names,Ratings,Price,Game_Category,Date_of_Remarks,Remarks
123,MONOPOLY - Classic Board Game,4.3,$4.99 $2.49 Buy,Board,"December 24, 2021","Great game, still supported and updated over multiple years, active community and fun lasting experience that doesn't limit you to anything, you can do anything you can think of (almost) and build anything you want, loved this game since I was a kid and I still love it today"
124,MONOPOLY - Classic Board Game,4.3,$4.99 $2.49 Buy,Board,"December 15, 2021","Very good game, I used to think it was bad and worse then Minecraft. But then, I actually played it with my brother, and then I thought it was way better then Minecraft. More boss battles, and building houses is very easy. Love the game (:"
125,MONOPOLY - Classic Board Game,4.3,$4.99 $2.49 Buy,Board,"December 16, 2021","I love the game, but we are like 3 to 5 updates behind! The don't starve together update is nowhere here, online servers like Terraria.One can't be used since they are updated and we are not, and it just makes me disappointed. This game is totally amazing though, just mad from the update loss."
126,MONOPOLY - Classic Board Game,4.3,$4.99 $2.49 Buy,Board,"December 22, 2021",The hardest boss in this game is the controls. I hate having to play twister with my fingers to aim any projectile weapon. You pretty much have to tank every boss because of how difficult it is to evade. I can only imagine what moonlord is like on mobile
127,MONOPOLY - Classic Board Game,4.3,$4.99 $2.49 Buy,Board,"December 19, 2021","This game is awesome. I have it on my Xbox one, and Xbox 360, and now my phone. The controlls on phone are a little bit tricky, but you get used to them. But over all it is a great game."
128,MONOPOLY - Classic Board Game,4.3,$4.99 $2.49 Buy,Board,"December 22, 2021","Love this game, but I don't think Terraria works well on mobile. At times where every input matters, like fighting late-game bosses, the touchscreen controls really don't work all too well. It would probably be just fine with a controller."
129,MONOPOLY - Classic Board Game,4.3,$4.99 $2.49 Buy,Board,"December 21, 2021","Love the game Terraria, but this version is literally unplayable with how terrible the controls are. Trying to aim is impossible, the control panel thing is somehow hard to notice and way too cluttered at the same time, items are hard to use, etc. All around awful."
130,MONOPOLY - Classic Board Game,4.3,$4.99 $2.49 Buy,Board,"December 22, 2021","I've played this game on multiple platforms for close to 5 years and it's overall just a fantastic game. Controls well, menus aren't too cumbersome. The new update is a delight for the veteran and noobs alike."
131,MONOPOLY - Classic Board Game,4.3,$4.99 $2.49 Buy,Board,"December 20, 2021","This game is super fun, I am playing on a chromebook, and the controls are rather simple, though hard to figure out at first. If you are playing on mobile, the controls are probably different. This game is not boring, and fun to play for hours on end."
132,MONOPOLY - Classic Board Game,4.3,$4.99 $2.49 Buy,Board,"December 19, 2021","Four stars it's a fun game to play on and you can do many things, but there's some things that could possibly fixed(1) I can't exactly record videos on terraria (2) it only lets me play for about an hour until it crashes(3) the multi player thing is hard to use, but overall it's very great."
133,MONOPOLY - Classic Board Game,4.3,$4.99 $2.49 Buy,Board,"December 15, 2021",I couldn't get into this game. Campaigns kept getting erased and never felt the want to pick up the game again. Edit: After reading the critical reviews here has developer replies knowing about this Android save issue for over two years. Still an issue.
134,MONOPOLY - Classic Board Game,4.3,$4.99 $2.49 Buy,Board,"December 16, 2021","Super fun game, HOWEVER it won't let me save. Everything that I save a game and then exit, and later or next day go back in cancels my game and I have to start all over. Not cool. :("
135,MONOPOLY - Classic Board Game,4.3,$4.99 $2.49 Buy,Board,"December 7, 2021",Was a great game but I'm having an issue with it. All my save game data is unaccessible. It gives me an error whenever I try to load a game. So it's unplayable for now. My app icon looks like an older version of the game. Not sure if that has something to do with it.
136,MONOPOLY - Classic Board Game,4.3,$4.99 $2.49 Buy,Board,"December 14, 2021","Fun app. Lots of smart enemies, the difficulties scale well, and has lots of variability. However, you can't delete save files so once you've played through the game 6 times you are limited to just the save files you have"
137,MONOPOLY - Classic Board Game,4.3,$4.99 $2.49 Buy,Board,"December 14, 2021",Fun idea but a little buggy. Start button doesn't work sometimes and my games never save so every time I have to restart. This game is unique and if you like strategy games give it a shot. No ads or microtransactions so rating +1 star
138,Geometry Dash,4.6,$1.99 Buy,Arcade,"December 24, 2021",I played on PC and always felt it would be great on the phone as well. Fantastic single player offline game with incredible high replay value.
139,Geometry Dash,4.6,$1.99 Buy,Arcade,"December 24, 2021","This is an excellent game if you are into Vikings or just want a really good medivaal strategy game. Wish there was a sandbox mode, but still really, really good."
140,Geometry Dash,4.6,$1.99 Buy,Arcade,"December 24, 2021","Just really fun, super intense and very strategy heavy, you cant just throw your units all around or else you'll get your units killed real fast. its not THAT replayable but if you have spare time this game is super good or if you need to make your brain work really hard too haha."
141,Geometry Dash,4.6,$1.99 Buy,Arcade,"December 12, 2021",I really cool defense game with different dynamics. You must learn to adapt and respond using the topography of each island. Not a pay-to-win.
142,Geometry Dash,4.6,$1.99 Buy,Arcade,"December 7, 2021",Love the game.but I wish they would put more things in it like you could discover different types of units and such.other than that great game recommend installing.
143,Geometry Dash,4.6,$1.99 Buy,Arcade,"December 13, 2021","This game is so fun but my games won't save, so I can never progress. If I was able to save my progress, this game would easily be 5 stars."
144,Geometry Dash,4.6,$1.99 Buy,Arcade,"December 23, 2021",I love the game and everything about it but my game keeps losing its files or the file is unacceptable. I would give it 5 stars but because I have to start at the beginning every time I want to play this gets 3 stars.
145,Geometry Dash,4.6,$1.99 Buy,Arcade,"November 26, 2021","Finally a great Android game. Clean graphics and tasteful UI. No ads. If you like FTL, you'll like this game."
146,Geometry Dash,4.6,$1.99 Buy,Arcade,"December 21, 2021","Lovely Strategy Stage Clearing Game. I own the Steam Version. Works best with a Mouse, but also works with touch screen. *Update: kept Crashing - Chrome OS - Refunded. 5 -> 3."
147,Geometry Dash,4.6,$1.99 Buy,Arcade,"December 17, 2021","Really good mobile game no ads, no in app purchases just a simple strategy game that's fun and enjoyable."
148,Geometry Dash,4.6,$1.99 Buy,Arcade,"December 2, 2021","It's an awesome game, love the art style and great combat style. The only problem I have is it won't save my progress at all."
149,Geometry Dash,4.6,$1.99 Buy,Arcade,"December 8, 2021",Great game just make sure you're not signed into Google Play because if you do it glitches out and will allow you to save your progress
150,Geometry Dash,4.6,$1.99 Buy,Arcade,"December 8, 2021",Good game. I recommend playing if you have nothing to do. I've seen the bug reviews but I'm not seeing it. But overall I like this more than FNAF 4. In Wich I suggest you play also.
151,Geometry Dash,4.6,$1.99 Buy,Arcade,"December 14, 2021","Wow. Definitly harder than the first game. BB is such a great twist so you can't just sit back and relax with your mask on. Puppet is great, and the minigames are cool too. Stuck on night 2 already :("
152,Geometry Dash,4.6,$1.99 Buy,Arcade,"December 19, 2021",It is a good game. The graphics and quality are good. You just have to really focus to get through the nights. But there is a glitch. Whenever I pull the camera up it works but when I try to pull it down it doesn't me. Overall the game is a 4/5 and I recommend playing it.
153,Geometry Dash,4.6,$1.99 Buy,Arcade,"December 13, 2021",FNAF2 is the best game of the series IMO. I love everything about the Android version. My ONLY complaint is that the mask button on the lower-left corner doesn't always respond when I hit it.
154,Geometry Dash,4.6,$1.99 Buy,Arcade,"November 17, 2021","i love this game and it is litteraly my childhood but besides the point of that, i really like the design and setup of the game. i like all the characters and i like the fact that you can wear a mask when the animatronics come close to the office area. 10/10 thank you."
155,Geometry Dash,4.6,$1.99 Buy,Arcade,"December 11, 2021",A great sequel or should I say prequel to the first game with a lot of new characters and mechanics and it also does a great job at expanding the lore although it can get pretty difficult at times but overall it is still a great time
156,Geometry Dash,4.6,$1.99 Buy,Arcade,"December 14, 2021",When you guys update all of the fnaf mobile games to PC I got back into playing fnaf my most favorite is this game but there is a bug that when you go on the cameras I can't get off. I'm stuck there until I get jumpsscare by foxy please fix it! I keep dying on the same night just cuz of that
157,Geometry Dash,4.6,$1.99 Buy,Arcade,"December 22, 2021",this game is very fun to play on pc but i do agree with some of the other reviews there is a bug where i go in the monitor and then i cant get out and the monitor is just stuck on the screen please fix it
